Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,189,66,121,25,2,5
4,190,64,122,36,5,25
5,233,63,132,33,4,30
6,236,59,164,40,0,20
7,228,78,153,35,1,15
8,252,70,142,43,2,5
9,227,81,154,47,2,15
10,251,90,148,39,2,15
11,253,86,151,40,3,5
12,247,100,149,41,4,10
13,269,97,143,47,7,25
14,242,90,131,38,4,10
15,261,98,146,42,3,25
16,276,112,142,42,2,30
17,264,99,169,43,4,20
18,264,108,171,34,5,20
19,273,125,167,60,2,10
20,276,113,175,40,5,15
21,278,120,167,44,5,35
22,244,115,136,46,9,20
23,268,157,161,48,9,40
24,269,152,182,59,10,35
25,265,139,163,38,4,45
26,295,137,145,61,12,30
27,286,159,162,47,7,50
