Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,211,89,134,34,0,10
4,230,46,140,36,3,10
5,207,67,138,45,0,10
6,234,78,140,44,1,20
7,237,89,132,35,3,5
8,228,76,145,49,4,5
9,247,75,133,38,3,15
10,242,91,147,46,3,20
11,210,103,149,42,4,20
12,228,89,123,64,6,5
13,225,104,134,33,5,20
14,229,101,133,38,2,10
15,234,85,130,40,4,40
16,240,107,138,35,3,30
17,232,108,131,47,2,10
18,265,113,146,47,4,5
19,231,102,161,56,10,25
20,236,113,127,51,7,30
21,260,126,158,37,8,30
22,277,133,149,38,13,30
23,236,117,136,49,11,55
24,237,137,157,54,7,60
25,238,140,185,44,9,35
26,222,129,158,53,9,35
27,257,146,173,44,5,60
