Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,196,48,141,33,0,5
4,192,71,150,31,1,5
5,236,72,125,39,0,5
6,215,85,131,30,5,0
7,248,71,125,36,4,10
8,208,70,137,38,3,15
9,239,79,137,41,4,30
10,236,80,148,45,5,15
11,239,105,127,32,7,25
12,240,95,136,59,3,25
13,212,94,119,35,4,35
14,259,98,139,32,3,0
15,227,90,152,44,7,15
16,235,86,146,38,4,25
17,259,110,147,46,5,30
18,238,119,135,45,7,20
19,216,113,170,54,3,35
20,226,133,139,40,4,15
21,239,118,179,46,6,20
22,248,125,125,32,6,30
23,227,123,158,49,6,25
24,267,110,147,51,8,25
25,229,147,149,48,3,20
26,242,143,154,38,7,40
27,248,125,137,46,12,25
