Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,227,59,151,43,1,15
4,206,79,129,38,3,15
5,245,81,120,43,2,15
6,199,80,152,38,1,0
7,216,79,149,42,1,15
8,225,72,144,52,7,5
9,252,64,143,55,4,10
10,242,78,142,37,3,25
11,249,79,127,44,3,15
12,248,95,131,46,3,35
13,263,96,137,43,8,5
14,272,91,170,46,6,20
15,241,103,148,52,3,35
16,248,128,157,48,3,25
17,238,117,177,50,5,15
18,260,113,148,43,7,45
19,255,116,138,42,8,30
20,240,138,164,49,5,45
21,265,110,156,47,4,15
22,240,121,165,53,12,30
23,258,133,145,51,8,35
24,268,132,156,50,11,55
25,278,136,165,48,13,70
26,267,138,174,51,7,35
27,259,123,135,47,5,25
