Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,210,77,123,38,4,15
4,216,61,134,40,5,10
5,189,65,134,53,2,45
6,233,51,134,31,0,20
7,222,76,129,45,1,0
8,226,76,159,47,2,15
9,241,97,145,51,2,5
10,237,72,139,32,4,0
11,229,73,140,44,1,5
12,229,81,137,45,3,15
13,248,97,163,42,3,25
14,245,106,135,47,7,10
15,236,94,141,43,1,25
16,234,97,150,43,3,20
17,262,106,168,53,5,15
18,251,84,185,42,7,10
19,247,121,148,36,6,20
20,259,108,164,49,7,40
21,268,125,165,41,8,35
22,252,131,150,50,6,35
23,285,139,149,58,11,25
24,255,132,173,53,7,25
25,282,138,177,48,7,45
26,267,148,181,44,8,35
27,249,145,176,37,9,45
