Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,223,74,112,36,2,10
4,207,70,127,34,2,0
5,237,60,163,37,2,15
6,224,91,147,38,3,5
7,252,89,145,36,3,5
8,254,87,115,37,3,15
9,232,73,135,50,4,5
10,243,74,143,46,5,25
11,261,101,149,38,5,40
12,237,91,160,64,2,15
13,315,83,127,42,11,25
14,254,88,140,53,5,65
15,255,109,160,45,3,30
16,290,106,155,43,5,10
17,273,100,156,42,4,10
18,274,127,162,48,6,20
19,260,127,155,32,9,30
20,238,118,153,51,4,35
21,274,127,140,44,8,35
22,275,119,157,43,7,25
23,296,158,164,42,17,30
24,268,152,171,44,21,60
25,289,136,166,56,9,75
26,288,144,159,58,11,85
27,272,129,182,45,11,40
