Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,223,59,127,47,4,15
4,238,70,137,39,5,10
5,220,60,132,46,2,20
6,231,73,145,36,2,10
7,266,83,135,47,3,15
8,218,62,153,46,2,20
9,263,85,137,41,5,15
10,281,99,137,41,2,10
11,270,98,151,47,5,15
12,279,89,150,54,4,25
13,265,82,132,49,4,15
14,236,107,171,37,4,25
15,251,103,161,55,9,25
16,228,107,152,41,8,35
17,278,129,157,45,4,30
18,275,109,173,52,9,35
19,260,116,179,48,7,15
20,277,139,168,39,9,45
21,252,133,153,46,5,30
22,265,128,149,44,7,30
23,263,134,169,41,10,25
24,267,140,158,49,11,60
25,267,139,171,60,10,50
26,255,146,156,53,7,55
27,256,160,155,34,10,35
