Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,199,67,123,43,0,20
4,227,73,136,42,4,10
5,209,70,130,52,1,15
6,207,73,151,36,2,5
7,213,66,134,38,4,15
8,211,76,128,45,3,20
9,245,94,134,40,3,20
10,220,108,138,43,2,15
11,209,86,135,50,1,10
12,265,91,155,49,3,5
13,218,92,155,48,0,10
14,217,96,135,40,4,0
15,220,101,142,38,3,15
16,242,96,135,49,3,10
17,253,90,128,49,6,25
18,238,100,168,47,1,15
19,218,90,147,40,4,15
20,251,119,139,31,3,25
21,229,140,162,53,4,0
22,230,121,152,51,2,25
23,232,126,145,52,3,10
24,245,107,160,44,6,15
25,268,151,179,50,4,20
26,240,140,143,52,4,30
27,227,120,144,47,6,15
