Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,203,55,137,39,1,10
4,231,55,139,34,3,0
5,225,66,128,56,0,10
6,226,68,125,42,1,10
7,217,79,155,32,1,0
8,252,80,136,46,3,0
9,266,75,138,63,4,10
10,226,72,161,49,3,5
11,250,86,135,44,3,20
12,242,78,145,55,3,30
13,236,94,153,44,5,20
14,254,101,157,44,3,25
15,274,130,149,35,5,20
16,269,102,154,44,9,10
17,248,104,165,49,3,50
18,266,114,169,60,4,25
19,222,116,154,48,7,10
20,240,113,132,47,5,15
21,247,144,176,58,10,40
22,226,105,165,54,6,40
23,262,130,153,34,10,35
24,255,124,160,46,10,40
25,254,138,151,40,3,45
26,248,151,152,46,12,30
27,272,147,148,51,6,30
