Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,197,73,127,50,1,15
4,215,70,130,42,1,5
5,230,69,157,27,1,15
6,229,68,131,39,1,5
7,228,87,130,50,3,5
8,206,69,140,49,0,5
9,215,90,144,36,3,5
10,242,75,110,37,2,5
11,233,78,115,43,4,10
12,230,89,140,47,4,15
13,225,75,156,36,1,25
14,229,89,141,44,5,15
15,240,107,124,47,3,20
16,244,90,127,48,1,15
17,228,101,149,60,3,10
18,228,101,157,44,3,10
19,243,97,151,41,3,5
20,232,116,136,38,7,15
21,248,125,166,33,6,30
22,233,113,167,52,3,35
23,264,120,152,51,5,10
24,245,128,138,63,5,25
25,213,145,163,54,8,25
26,235,146,184,44,5,25
27,242,145,160,49,9,25
