Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,201,68,131,39,3,5
4,210,61,120,48,5,20
5,232,69,118,46,3,25
6,217,74,155,26,4,15
7,240,64,108,47,5,25
8,225,85,138,43,1,15
9,232,80,138,43,4,10
10,235,77,131,42,4,25
11,237,110,141,42,8,10
12,240,89,113,38,2,20
13,239,79,135,34,5,20
14,243,96,147,39,6,5
15,251,111,149,33,3,30
16,250,101,136,34,9,25
17,233,114,148,34,4,20
18,226,120,125,41,6,25
19,241,118,145,43,4,40
20,222,123,163,54,9,20
21,241,148,128,43,3,50
22,243,124,151,41,2,5
23,249,124,165,43,4,25
24,240,135,154,38,5,15
25,226,156,162,64,10,20
26,226,114,142,42,3,35
27,231,143,137,44,4,30
