Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,197,56,138,53,2,0
4,207,62,122,46,2,25
5,237,61,139,48,0,15
6,226,70,144,34,5,10
7,212,81,148,44,2,10
8,198,75,158,47,3,5
9,237,84,162,46,6,25
10,234,66,136,49,6,35
11,192,98,143,46,5,30
12,283,88,128,44,6,20
13,277,93,158,42,4,15
14,274,90,137,45,4,25
15,240,94,150,49,7,25
16,253,112,153,34,5,35
17,252,120,171,42,5,30
18,260,116,154,48,8,20
19,262,114,181,54,14,35
20,289,119,155,45,5,55
21,252,119,152,46,8,35
22,266,132,156,51,5,30
23,255,129,154,45,8,35
24,255,145,166,54,5,45
25,274,150,177,50,13,20
26,265,135,168,49,14,55
27,278,142,189,45,6,30
