Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,202,57,116,36,6,10
4,199,73,151,37,0,40
5,223,62,131,34,3,5
6,209,98,136,40,0,10
7,231,69,149,42,2,15
8,248,71,148,52,2,0
9,238,80,160,49,2,10
10,245,80,152,42,4,5
11,234,71,141,55,3,10
12,221,77,150,37,3,30
13,249,101,139,45,7,5
14,254,80,170,43,5,35
15,238,92,156,56,7,10
16,271,116,151,43,6,30
17,257,105,153,48,3,50
18,278,113,158,33,5,15
19,287,122,146,38,6,15
20,238,111,149,49,3,25
21,256,121,155,55,8,10
22,253,101,167,49,8,50
23,260,132,162,49,7,40
24,259,136,174,39,11,45
25,258,147,175,46,9,35
26,256,148,166,57,17,30
27,268,168,149,44,7,85
