Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,205,62,128,43,0,5
4,233,89,144,40,4,5
5,201,46,120,50,1,15
6,258,63,126,39,3,5
7,236,95,123,43,4,5
8,225,74,143,47,1,25
9,228,70,156,51,2,5
10,234,76,132,36,4,20
11,217,78,131,42,3,20
12,245,80,138,40,10,10
13,226,89,151,47,7,25
14,234,105,139,36,3,35
15,235,123,117,37,5,30
16,223,91,166,41,3,40
17,288,109,138,44,2,10
18,271,118,134,36,5,10
19,265,100,175,52,6,15
20,255,113,152,52,12,30
21,253,107,148,65,4,45
22,223,137,166,40,9,35
23,261,128,165,50,7,45
24,246,138,166,52,9,45
25,256,150,165,49,7,30
26,244,141,168,53,14,35
27,255,120,169,43,7,50
