Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,212,68,137,41,1,5
4,214,66,136,49,2,15
5,224,58,138,52,1,5
6,239,87,167,34,1,10
7,211,90,124,39,4,10
8,191,91,135,42,4,5
9,252,86,163,59,3,20
10,220,71,139,45,6,25
11,241,83,150,48,2,15
12,256,86,136,38,9,25
13,245,83,142,40,5,15
14,243,102,130,54,2,30
15,235,104,153,27,7,15
16,260,100,154,49,6,25
17,250,105,138,51,6,50
18,246,122,153,46,6,35
19,259,94,171,39,13,25
20,286,118,166,65,7,35
21,243,145,140,41,4,55
22,250,136,145,41,7,25
23,249,123,153,51,5,25
24,277,131,147,53,6,25
25,264,133,162,46,5,35
26,264,143,155,54,7,25
27,263,143,181,47,13,25
