Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,201,62,111,40,2,10
4,218,67,140,37,3,0
5,207,64,120,31,1,15
6,212,58,135,33,2,5
7,258,72,135,41,2,10
8,237,76,138,38,2,5
9,225,74,117,44,3,10
10,234,78,157,51,3,15
11,212,80,132,60,5,10
12,246,96,124,52,3,15
13,244,96,130,36,6,10
14,251,83,131,38,2,35
15,239,87,153,38,1,30
16,226,115,136,46,6,0
17,248,103,138,47,2,30
18,233,106,161,41,3,10
19,220,133,168,51,5,25
20,254,111,161,46,5,20
21,267,113,153,51,10,25
22,212,133,160,49,4,55
23,256,123,151,47,2,15
24,228,146,159,48,10,20
25,222,124,162,55,12,40
26,252,146,145,44,11,40
27,239,139,159,51,4,65
