Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,222,60,128,34,2,30
4,235,51,141,36,2,5
5,225,67,148,40,1,10
6,211,81,119,42,4,15
7,209,68,137,34,0,20
8,221,66,158,39,3,0
9,216,81,136,39,2,10
10,215,85,155,37,2,10
11,255,84,155,40,5,15
12,256,112,143,58,4,15
13,229,97,156,42,3,20
14,240,97,144,42,1,15
15,239,105,122,45,6,15
16,232,104,157,46,5,25
17,228,117,128,39,2,15
18,229,105,150,39,2,25
19,214,117,136,62,7,5
20,265,107,122,51,4,20
21,229,128,157,55,4,20
22,256,137,139,34,6,25
23,216,128,142,35,1,15
24,250,132,155,62,2,10
25,269,159,141,57,7,30
26,249,122,154,50,7,15
27,256,151,143,46,6,25
