Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,210,75,126,38,0,10
4,229,81,140,32,2,0
5,232,83,140,44,5,15
6,205,81,111,39,3,15
7,241,70,137,49,3,20
8,237,92,137,41,1,10
9,220,83,172,57,2,5
10,265,82,145,31,1,15
11,256,73,159,47,2,20
12,241,93,134,45,1,10
13,266,84,136,49,0,10
14,271,82,146,52,5,0
15,265,106,154,53,5,20
16,250,138,142,46,3,25
17,250,124,144,55,7,15
18,254,113,156,46,2,15
19,248,109,173,43,11,20
20,253,114,155,52,4,35
21,290,125,172,38,7,40
22,247,116,164,49,4,15
23,246,145,177,56,11,35
24,266,135,162,45,5,40
25,283,125,178,50,9,40
26,258,139,160,40,7,25
27,262,144,167,56,10,45
