Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,218,75,132,38,2,20
4,208,72,127,41,2,10
5,223,72,133,56,2,15
6,221,60,137,40,1,5
7,236,75,128,37,3,15
8,254,88,163,38,4,15
9,258,79,135,43,2,20
10,265,85,162,55,3,5
11,271,91,131,36,3,10
12,244,89,148,47,2,15
13,265,78,125,52,5,5
14,249,97,140,35,3,20
15,241,101,156,52,10,20
16,251,107,148,41,6,35
17,251,78,146,39,5,40
18,243,112,154,39,14,20
19,269,106,154,38,8,35
20,253,126,168,43,6,45
21,252,138,173,45,6,60
22,245,123,172,52,9,30
23,280,124,168,46,9,25
24,273,158,162,56,10,30
25,268,136,158,49,18,60
26,270,159,139,49,5,75
27,265,129,163,55,8,60
