Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,214,67,131,33,0,5
4,244,65,137,40,0,10
5,219,72,129,45,3,5
6,195,73,130,35,2,5
7,263,70,151,39,4,5
8,215,80,137,44,1,20
9,228,80,152,45,3,15
10,217,87,132,35,4,20
11,254,79,135,49,3,15
12,270,86,128,41,1,5
13,278,97,163,39,5,5
14,235,86,132,57,7,25
15,237,97,141,36,1,35
16,237,113,127,45,6,15
17,254,99,156,55,7,10
18,268,116,160,41,1,20
19,248,120,177,35,2,35
20,241,122,150,38,9,20
21,220,122,160,33,6,25
22,253,116,154,38,6,40
23,261,96,147,43,7,20
24,267,126,158,42,5,35
25,249,140,172,52,16,30
26,271,134,159,54,10,40
27,224,135,172,54,16,55
