Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,59,166,42,1,20
4,229,83,141,37,3,10
5,242,74,149,50,1,15
6,230,66,143,47,1,15
7,226,64,149,46,0,5
8,271,84,133,47,6,5
9,240,84,145,38,2,15
10,239,76,131,45,7,10
11,239,99,135,52,5,20
12,256,77,131,44,7,25
13,263,90,172,40,8,35
14,259,89,176,44,10,50
15,258,103,151,32,4,45
16,276,114,162,40,5,15
17,282,107,148,47,5,10
18,262,111,145,55,6,25
19,263,105,176,43,7,25
20,258,137,170,43,9,50
21,246,141,164,46,9,55
22,264,115,160,52,10,50
23,239,146,158,42,10,20
24,275,142,170,47,10,50
25,248,123,172,57,10,25
26,248,146,147,48,11,50
27,254,149,164,57,12,60
