Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,199,51,139,31,3,0
4,207,66,156,34,3,15
5,237,47,159,48,2,10
6,232,60,152,38,2,5
7,241,78,166,35,3,25
8,234,69,147,44,6,10
9,254,88,145,41,5,10
10,244,100,136,39,8,30
11,269,90,146,52,6,25
12,264,83,145,49,5,45
13,254,109,119,40,8,10
14,264,90,133,50,2,40
15,249,110,141,44,8,30
16,262,110,154,51,11,20
17,271,84,169,39,4,55
18,285,108,173,46,10,25
19,246,114,181,49,5,30
20,281,109,147,43,5,60
21,258,117,167,39,6,15
22,293,142,167,48,10,25
23,281,137,179,50,5,25
24,282,140,168,45,7,40
25,255,157,169,51,9,50
26,284,146,165,45,16,30
27,254,140,158,43,12,55
