Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,176,62,122,48,1,30
4,239,59,108,42,3,5
5,210,62,143,44,1,10
6,216,64,144,46,2,15
7,218,78,138,39,2,0
8,240,81,142,49,6,10
9,245,57,150,42,4,20
10,225,76,143,46,3,30
11,253,87,163,47,5,20
12,227,85,150,46,4,15
13,244,76,128,49,4,25
14,239,99,152,26,6,35
15,237,85,143,47,8,20
16,267,98,164,36,7,25
17,225,112,159,64,6,20
18,260,116,150,48,8,20
19,248,106,161,48,9,25
20,215,127,152,51,7,65
21,246,115,145,55,7,25
22,256,126,173,54,7,40
23,251,105,157,49,7,40
24,269,115,169,44,9,50
25,249,150,192,44,7,15
26,247,137,163,71,7,25
27,248,130,164,58,7,45
