Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,188,61,135,44,1,20
4,233,81,144,39,1,5
5,220,77,144,49,3,5
6,228,86,155,48,2,25
7,209,74,116,50,1,25
8,236,75,146,27,4,0
9,237,89,138,34,3,5
10,228,78,134,32,3,25
11,223,78,150,42,6,20
12,219,103,112,49,2,5
13,252,95,126,52,3,20
14,233,97,132,34,3,25
15,242,118,157,44,12,10
16,243,99,145,46,1,60
17,250,93,174,46,8,15
18,223,115,143,39,2,30
19,245,117,146,51,7,15
20,247,99,155,47,7,25
21,261,131,157,52,6,15
22,280,108,135,44,10,25
23,240,119,169,48,8,60
24,257,124,147,57,4,55
25,242,137,146,62,5,25
26,234,139,126,44,8,30
27,259,155,149,58,7,35
