Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,206,63,126,44,1,15
4,230,81,98,46,4,5
5,208,79,129,34,0,20
6,206,83,133,39,0,0
7,242,74,140,39,2,5
8,244,73,125,48,1,5
9,222,63,124,55,2,5
10,217,86,138,48,2,0
11,218,74,144,55,1,5
12,229,89,136,43,2,20
13,219,84,129,45,3,10
14,236,93,156,43,6,5
15,226,113,161,44,3,20
16,265,96,172,37,5,20
17,242,106,165,41,2,15
18,263,112,123,47,5,10
19,268,127,149,45,5,25
20,247,129,157,46,6,15
21,232,109,145,60,3,45
22,249,116,151,42,3,20
23,240,137,149,44,4,15
24,234,140,156,60,7,20
25,230,124,160,35,6,45
26,262,138,154,43,5,25
27,256,132,169,47,7,20
