Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,219,84,145,34,2,5
4,232,50,148,39,1,15
5,230,64,128,39,1,20
6,235,85,124,33,5,5
7,228,81,136,42,2,15
8,257,76,138,34,2,15
9,249,68,131,50,2,10
10,236,76,139,39,1,10
11,258,93,158,46,5,5
12,259,89,147,38,4,20
13,283,90,159,36,2,10
14,279,92,130,51,3,20
15,244,91,149,41,8,5
16,256,96,161,50,6,20
17,245,120,157,43,11,20
18,255,115,170,37,5,60
19,246,119,155,50,6,30
20,271,131,133,51,4,40
21,279,128,171,60,8,35
22,258,139,142,34,9,30
23,246,126,169,43,14,30
24,256,130,156,40,1,55
25,281,149,158,55,4,20
26,240,139,134,35,5,25
27,242,162,154,48,12,35
