Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,202,63,127,42,1,15
4,213,75,152,43,2,15
5,222,63,136,52,5,5
6,248,75,153,43,2,15
7,244,71,148,39,2,5
8,244,77,134,48,3,25
9,222,72,137,43,0,15
10,261,81,152,49,4,5
11,264,95,169,51,5,10
12,233,103,150,49,3,25
13,267,94,163,49,3,15
14,254,112,162,43,4,15
15,250,106,145,39,5,10
16,248,108,148,36,5,20
17,301,110,166,54,3,30
18,272,110,146,49,8,30
19,280,125,174,46,8,30
20,242,122,173,44,5,35
21,259,158,158,41,7,25
22,260,122,189,44,6,20
23,275,141,188,56,10,50
24,278,118,147,46,14,55
25,257,133,164,62,10,40
26,266,155,179,42,8,40
27,280,159,160,58,10,55
