Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,227,49,160,45,2,20
4,221,70,130,38,4,25
5,191,63,122,36,2,15
6,249,83,164,51,3,10
7,250,75,147,40,1,5
8,249,81,153,50,3,10
9,278,71,137,53,5,20
10,229,107,130,52,2,25
11,233,88,155,47,2,10
12,232,86,151,38,2,10
13,265,81,153,52,3,15
14,245,84,151,46,3,10
15,273,94,142,40,2,5
16,236,94,156,34,2,15
17,266,115,157,54,5,15
18,233,121,153,38,5,20
19,241,114,124,39,3,15
20,246,115,176,66,8,30
21,259,119,152,39,10,15
22,248,143,152,49,8,50
23,258,121,161,48,9,35
24,269,167,155,50,8,35
25,276,141,154,48,14,45
26,239,129,186,44,8,55
27,278,143,174,48,7,45
