Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,222,62,132,33,1,10
4,202,66,146,42,1,15
5,218,82,143,34,3,0
6,218,77,134,48,7,10
7,231,79,135,47,3,25
8,241,93,148,42,2,20
9,216,87,138,34,4,5
10,221,79,143,48,5,25
11,254,87,151,41,5,20
12,265,88,143,32,3,10
13,269,94,142,41,6,20
14,273,94,140,47,6,15
15,276,102,148,47,7,35
16,269,120,151,41,3,55
17,285,139,168,40,11,15
18,274,115,165,32,8,40
19,303,124,177,35,4,50
20,263,124,162,40,12,20
21,269,129,181,37,6,50
22,258,129,156,47,8,40
23,260,110,178,36,12,45
24,247,140,157,40,12,35
25,246,144,165,34,13,80
26,274,156,184,45,14,45
27,255,143,175,45,15,55
