Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,243,65,151,44,1,25
4,244,50,161,42,0,10
5,258,67,137,45,3,0
6,227,65,131,67,0,10
7,243,78,126,39,1,5
8,255,89,155,45,2,5
9,216,102,140,37,1,5
10,252,80,145,39,2,0
11,262,84,135,52,3,5
12,269,91,152,41,13,15
13,262,84,151,40,6,50
14,249,98,147,53,2,30
15,238,98,147,49,8,25
16,291,115,141,40,8,30
17,263,92,148,51,4,45
18,261,122,175,38,9,20
19,285,145,148,36,7,30
20,256,123,145,42,5,45
21,276,126,160,58,11,30
22,250,126,129,33,13,35
23,247,115,173,43,9,40
24,263,129,158,43,7,70
25,269,146,162,54,12,30
26,248,143,157,38,6,40
27,276,137,174,52,9,45
