Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,214,79,129,42,2,20
4,190,62,138,49,6,15
5,234,67,150,41,2,25
6,235,88,112,41,0,15
7,243,86,132,50,5,10
8,201,76,164,43,2,20
9,222,70,151,47,2,10
10,227,72,153,45,5,15
11,224,82,141,36,3,15
12,243,98,162,55,0,15
13,236,110,132,41,3,5
14,230,118,134,47,5,5
15,233,99,149,47,3,15
16,235,92,150,32,5,10
17,232,107,178,50,4,20
18,235,114,123,39,5,20
19,220,118,145,53,7,30
20,246,99,127,47,5,40
21,215,110,167,46,6,30
22,222,125,145,44,8,15
23,250,129,161,47,8,50
24,255,115,167,53,4,25
25,244,116,168,44,9,40
26,244,144,164,50,11,35
27,272,155,135,48,8,50
