Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,189,56,124,26,4,5
4,184,70,149,28,3,20
5,206,76,132,47,1,15
6,242,69,136,36,2,10
7,213,75,133,51,1,5
8,227,69,124,46,2,10
9,211,73,124,41,1,5
10,219,81,151,41,1,10
11,242,88,141,32,1,10
12,239,100,129,59,2,0
13,240,91,125,48,3,10
14,271,98,165,53,6,15
15,213,93,129,48,2,20
16,237,98,152,37,7,25
17,230,91,134,50,5,15
18,233,106,144,44,4,25
19,265,134,160,40,6,15
20,269,122,162,44,3,30
21,228,112,165,42,6,25
22,249,104,149,38,3,25
23,263,141,160,47,8,20
24,222,122,173,42,6,15
25,242,132,142,54,3,40
26,255,125,158,37,6,25
27,249,154,146,50,7,35
