Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,195,80,130,44,1,20
4,185,60,141,46,2,10
5,192,70,142,40,4,15
6,182,77,124,42,2,5
7,204,68,148,53,3,15
8,169,53,149,41,1,15
9,184,74,126,57,3,10
10,194,77,141,48,3,15
11,172,72,141,59,6,20
12,229,74,141,52,8,30
13,193,71,157,41,6,35
14,200,84,157,37,4,15
15,216,99,129,45,6,15
16,228,91,165,33,13,15
17,206,97,168,47,11,50
18,222,97,149,49,5,65
19,208,93,187,46,6,30
20,232,91,157,42,9,55
21,192,108,151,39,9,35
22,219,97,150,55,13,40
23,241,125,138,48,9,55
24,224,122,159,43,15,50
25,212,121,156,48,13,45
26,216,118,167,58,14,45
27,206,130,164,53,8,50
