Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,215,67,132,37,1,5
4,211,78,149,47,2,15
5,210,81,131,48,3,10
6,209,88,126,44,2,15
7,233,64,169,39,6,15
8,213,83,142,44,1,10
9,234,87,142,49,3,10
10,195,74,132,39,3,20
11,254,80,142,40,5,10
12,237,99,133,47,7,25
13,249,100,149,49,1,25
14,252,102,148,51,4,5
15,215,102,121,39,6,15
16,247,91,161,54,6,25
17,258,105,150,40,5,35
18,247,103,136,54,8,25
19,234,125,148,41,3,25
20,220,124,146,28,8,25
21,226,97,170,42,8,20
22,270,138,155,43,4,50
23,242,138,150,35,1,25
24,259,137,170,54,9,20
25,233,122,175,36,10,15
26,218,155,170,41,7,60
27,230,139,157,43,8,35
