Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,195,58,145,33,3,15
4,193,72,132,43,2,5
5,247,71,132,29,2,15
6,214,67,141,39,3,0
7,227,76,134,43,1,15
8,230,80,138,41,3,5
9,228,66,134,45,4,10
10,226,68,144,47,3,35
11,249,101,179,43,6,20
12,251,73,159,36,7,20
13,315,95,141,48,2,20
14,258,96,158,41,5,30
15,284,97,154,51,5,20
16,270,112,161,44,14,25
17,294,109,174,49,6,60
18,276,114,163,43,5,45
19,261,126,154,48,11,20
20,291,109,186,44,23,45
21,268,110,158,52,14,70
22,287,141,164,33,10,45
23,283,146,145,46,17,85
24,295,139,157,35,11,55
25,266,147,155,34,18,60
26,287,138,170,47,10,110
27,255,157,173,48,11,55
