Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,57,123,45,0,5
4,207,64,134,42,2,0
5,230,64,148,43,3,10
6,218,70,141,46,3,15
7,216,86,118,48,1,10
8,254,79,144,29,2,5
9,217,82,159,37,4,10
10,228,87,140,41,8,15
11,225,87,136,52,5,25
12,266,86,147,36,6,25
13,237,91,168,53,5,25
14,258,100,160,43,0,25
15,259,87,147,52,4,25
16,270,96,149,59,8,15
17,250,111,148,39,10,15
18,262,103,166,45,3,45
19,259,130,145,44,4,40
20,257,124,143,48,9,20
21,269,129,167,54,8,25
22,268,109,152,43,11,30
23,234,118,171,44,10,40
24,273,148,158,49,12,50
25,252,151,143,66,12,45
26,263,154,168,57,10,75
27,246,143,150,51,7,70
