Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,54,131,40,5,10
4,217,61,138,42,2,10
5,230,68,153,46,2,15
6,201,77,131,41,4,5
7,227,67,121,33,7,15
8,234,83,157,47,2,15
9,240,83,150,52,3,20
10,281,100,144,39,2,20
11,244,91,164,36,5,30
12,271,100,145,51,6,20
13,271,106,168,41,4,25
14,273,89,163,48,7,15
15,267,94,149,47,8,40
16,282,116,176,37,5,35
17,279,114,173,53,9,25
18,256,114,163,49,7,30
19,274,117,152,56,15,20
20,244,105,172,47,8,60
21,250,126,155,28,10,65
22,243,135,149,51,7,35
23,249,114,155,50,11,40
24,251,105,182,47,3,45
25,256,134,162,46,11,15
26,245,146,168,56,11,45
27,278,144,166,51,14,60
