Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,57,116,32,2,0
4,210,67,118,39,0,20
5,219,66,124,41,3,5
6,223,68,144,45,3,15
7,198,67,156,45,3,10
8,232,73,142,43,0,25
9,252,75,143,47,2,5
10,224,95,124,37,5,15
11,216,85,128,45,4,20
12,264,81,119,32,4,25
13,264,109,142,37,6,10
14,214,99,148,35,6,15
15,237,115,155,35,3,30
16,241,99,148,52,2,15
17,232,110,137,50,6,15
18,264,107,174,45,4,15
19,238,104,169,40,6,15
20,222,116,136,51,5,55
21,242,117,158,40,9,20
22,248,122,146,42,6,25
23,255,129,165,49,5,40
24,243,124,134,43,8,35
25,238,148,141,45,9,20
26,241,143,144,46,4,40
27,250,141,168,55,7,30
