Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,220,61,125,40,2,10
4,205,58,134,37,1,5
5,218,68,128,36,3,15
6,205,60,137,47,2,15
7,226,70,134,49,2,5
8,211,81,159,36,4,5
9,237,77,146,46,7,10
10,255,78,142,41,4,30
11,234,98,151,45,1,25
12,260,96,149,40,5,20
13,223,80,155,35,3,15
14,225,105,146,44,6,20
15,259,91,152,43,3,15
16,263,120,151,41,5,20
17,298,118,160,45,7,15
18,261,120,165,56,4,30
19,215,95,158,43,9,25
20,271,121,175,43,4,25
21,258,119,171,52,12,25
22,271,130,172,48,2,50
23,257,121,143,49,7,40
24,255,150,148,52,14,45
25,244,144,165,44,8,30
26,285,118,141,53,5,55
27,268,132,162,49,8,40
