Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,64,131,51,1,10
4,206,68,131,52,0,5
5,217,70,147,43,2,0
6,222,92,119,43,1,0
7,221,83,127,29,3,5
8,251,63,151,44,2,25
9,278,90,151,32,5,0
10,268,94,147,44,3,30
11,256,89,130,44,5,15
12,271,95,143,40,4,25
13,264,93,165,35,2,5
14,290,82,145,47,3,20
15,266,98,158,48,7,20
16,257,113,149,44,3,20
17,267,105,165,43,6,10
18,270,139,162,46,10,25
19,282,94,156,56,5,25
20,229,114,195,48,5,35
21,310,136,175,35,11,30
22,251,130,176,52,9,55
23,245,140,176,51,7,40
24,260,125,178,51,8,60
25,273,151,173,46,11,20
26,269,137,185,52,9,30
27,249,145,160,56,16,45
