Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,205,63,155,44,2,25
4,242,61,126,43,1,20
5,209,69,143,43,2,0
6,231,64,129,41,3,15
7,228,65,128,42,3,10
8,234,72,121,55,1,15
9,234,80,122,50,0,0
10,241,85,136,40,4,5
11,201,77,151,33,3,5
12,246,79,140,36,5,25
13,216,84,148,39,1,15
14,244,86,154,42,5,15
15,262,117,149,43,4,15
16,228,89,154,41,5,30
17,228,107,153,32,5,25
18,243,109,152,32,0,20
19,259,111,157,51,4,20
20,231,118,140,56,7,5
21,255,104,147,38,7,20
22,254,128,160,55,4,15
23,262,127,157,45,3,20
24,244,137,136,47,6,35
25,227,131,160,47,8,40
26,215,125,160,44,8,20
27,272,151,152,41,4,30
