Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,224,67,148,42,2,15
4,205,88,129,52,0,10
5,200,66,148,37,3,5
6,236,71,141,47,1,5
7,250,62,155,50,3,10
8,228,79,123,52,0,15
9,223,78,129,54,6,0
10,232,88,137,33,0,25
11,241,71,152,55,1,5
12,225,85,132,32,2,10
13,246,83,143,37,6,5
14,220,87,138,37,7,10
15,242,87,158,40,4,30
16,252,106,140,43,3,30
17,256,105,134,44,4,15
18,248,107,143,36,4,15
19,225,110,139,46,11,30
20,220,111,143,49,7,15
21,244,121,155,42,7,55
22,257,138,140,52,7,30
23,259,133,148,53,10,40
24,237,125,163,45,7,30
25,223,152,142,46,7,35
26,242,129,184,47,8,40
27,274,132,144,41,8,35
