Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,188,60,132,41,0,25
4,230,74,137,38,2,0
5,223,72,148,40,2,5
6,224,61,132,49,1,10
7,219,56,118,56,3,10
8,230,68,152,48,5,10
9,228,89,163,44,5,15
10,274,87,164,51,2,10
11,254,84,148,31,3,5
12,263,97,158,52,6,30
13,221,81,160,41,3,20
14,235,77,149,52,7,20
15,248,101,133,28,8,30
16,217,107,128,65,3,45
17,270,113,164,35,9,10
18,250,125,144,50,12,40
19,247,110,164,52,12,50
20,232,106,167,45,3,55
21,264,121,152,42,6,20
22,295,141,160,39,10,30
23,257,123,167,41,5,40
24,260,133,153,48,7,25
25,273,130,163,34,6,40
26,284,143,176,49,10,5
27,267,140,186,63,13,65
