Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,205,76,134,34,1,5
4,247,64,134,31,1,15
5,225,61,143,40,0,5
6,236,84,137,39,5,0
7,249,63,134,48,2,10
8,238,72,156,38,1,20
9,227,85,156,49,3,10
10,247,80,139,35,4,15
11,204,93,127,48,6,10
12,278,95,154,40,4,25
13,252,87,156,46,7,25
14,222,101,170,47,3,15
15,286,106,163,41,4,20
16,268,98,148,54,9,20
17,270,111,148,64,7,35
18,228,116,150,53,4,35
19,281,96,158,43,11,20
20,259,138,167,51,9,45
21,272,135,165,55,3,50
22,251,132,152,47,11,30
23,257,139,150,41,7,25
24,269,135,171,67,5,40
25,255,120,148,37,7,30
26,238,149,174,42,12,30
27,289,165,161,46,9,60
