Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,223,71,142,46,2,15
4,249,68,126,40,5,10
5,207,91,137,51,1,25
6,228,89,142,30,2,20
7,241,81,131,37,2,0
8,248,89,142,43,0,15
9,235,84,145,42,0,0
10,249,67,128,35,3,0
11,232,84,139,50,1,5
12,253,98,155,39,0,5
13,231,83,141,54,4,5
14,238,104,152,47,9,15
15,274,94,153,45,6,20
16,264,92,168,37,4,50
17,260,120,156,37,5,20
18,260,125,169,38,7,25
19,266,108,164,57,7,25
20,274,117,161,40,13,30
21,288,108,149,42,10,50
22,268,123,179,41,10,35
23,252,125,172,32,9,60
24,272,126,174,42,11,25
25,246,139,176,50,12,55
26,265,176,153,39,14,60
27,305,144,170,54,8,50
