Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,206,80,171,39,4,20
4,213,67,127,51,2,15
5,219,70,134,39,2,20
6,233,65,125,37,2,15
7,223,76,145,47,1,15
8,219,87,141,37,1,10
9,215,71,147,56,4,15
10,212,95,131,42,1,15
11,260,84,140,49,5,5
12,250,82,124,50,1,15
13,243,94,139,52,4,0
14,244,105,135,38,11,20
15,238,112,127,38,4,25
16,229,91,138,28,6,35
17,236,112,136,31,6,25
18,218,105,144,38,0,45
19,269,128,156,57,7,10
20,213,109,149,44,7,35
21,260,113,162,46,4,20
22,241,132,157,41,7,25
23,225,135,175,45,4,20
24,258,123,134,46,4,25
25,232,132,141,44,8,25
26,224,134,139,49,8,30
27,226,143,158,39,3,30
