Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,72,115,31,0,10
4,191,69,132,38,3,10
5,226,76,146,41,1,5
6,206,74,138,44,2,15
7,221,65,146,42,1,10
8,218,79,144,32,4,10
9,253,84,135,34,2,25
10,248,79,151,53,3,0
11,263,79,131,43,4,20
12,249,98,146,53,0,15
13,285,79,155,50,5,10
14,262,94,160,35,6,25
15,255,124,143,46,6,30
16,255,97,161,42,5,20
17,275,120,169,40,7,40
18,268,114,128,47,6,20
19,262,122,178,55,9,25
20,256,140,173,40,8,45
21,271,104,140,55,10,45
22,261,142,185,47,13,45
23,265,137,160,48,16,80
24,282,131,147,48,7,50
25,264,141,148,41,11,40
26,268,146,166,47,8,65
27,270,154,174,53,6,55
