Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,215,63,149,42,2,10
4,248,56,161,42,0,15
5,250,60,145,55,6,5
6,236,74,140,48,5,25
7,228,77,144,58,4,15
8,232,88,129,55,2,25
9,258,84,146,51,3,0
10,224,97,142,46,5,20
11,286,84,133,47,4,20
12,261,92,158,44,7,25
13,270,109,130,52,6,20
14,235,107,170,43,6,30
15,257,120,158,51,3,45
16,278,97,146,40,1,25
17,259,107,146,45,6,15
18,272,125,142,43,8,15
19,274,130,178,43,4,15
20,272,130,154,46,9,20
21,250,131,161,51,4,45
22,258,138,162,46,3,30
23,275,143,182,51,10,25
24,248,146,166,55,11,30
25,237,159,168,47,8,35
26,273,134,146,46,11,65
27,262,144,165,40,10,50
