Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,217,63,130,33,5,15
4,221,65,139,34,2,20
5,221,58,127,41,2,10
6,217,60,127,39,2,5
7,266,76,138,40,2,0
8,237,73,144,38,3,20
9,218,86,121,42,3,5
10,259,87,130,53,5,25
11,260,84,135,37,4,30
12,247,105,133,45,3,10
13,244,85,134,45,2,15
14,210,81,132,36,7,20
15,238,118,122,44,5,5
16,234,113,141,32,3,25
17,286,121,137,42,1,30
18,235,96,132,49,7,25
19,264,128,122,45,6,15
20,254,122,133,43,6,30
21,227,152,149,45,7,25
22,272,132,130,37,11,55
23,283,141,149,40,9,20
24,261,134,142,42,9,45
25,245,148,145,34,7,65
26,268,132,153,44,8,50
27,226,151,129,41,11,30
