Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,249,53,107,34,1,10
4,227,80,158,42,2,15
5,207,71,168,37,2,0
6,235,82,133,33,4,10
7,229,73,154,44,0,20
8,196,83,141,47,2,5
9,214,85,135,39,6,5
10,242,88,141,36,3,15
11,226,99,131,42,3,15
12,235,98,158,44,3,25
13,218,84,147,44,4,25
14,224,98,176,44,3,15
15,228,114,136,48,2,10
16,244,117,161,38,0,5
17,213,125,176,50,3,5
18,213,114,136,47,1,10
19,246,94,145,47,2,15
20,281,115,165,37,4,10
21,242,121,163,37,9,25
22,251,120,174,55,4,30
23,241,129,149,32,7,35
24,238,106,160,46,11,20
25,228,146,156,48,5,30
26,230,146,168,45,10,35
27,226,143,173,52,7,35
