Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,211,74,153,44,4,0
4,215,64,125,39,2,20
5,220,67,106,42,1,20
6,214,72,128,40,2,10
7,206,70,139,43,2,10
8,239,68,153,43,1,5
9,246,62,138,41,1,0
10,238,74,150,43,2,15
11,228,95,121,41,3,10
12,217,80,141,49,2,5
13,210,101,124,53,7,5
14,248,99,151,50,2,25
15,230,94,172,41,2,10
16,251,92,154,44,1,15
17,250,91,155,38,1,15
18,222,102,137,36,4,10
19,239,124,136,53,7,15
20,240,109,157,45,4,20
21,251,114,162,31,9,30
22,243,139,177,40,7,45
23,261,118,149,50,7,25
24,241,100,161,61,10,15
25,237,137,156,47,5,60
26,214,149,158,49,6,10
27,228,148,120,55,7,50
