Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,187,55,132,46,4,10
4,211,73,137,47,3,15
5,232,63,143,37,1,20
6,250,76,147,48,1,15
7,203,67,155,39,5,5
8,210,69,140,45,2,10
9,236,77,145,43,4,25
10,220,87,129,38,3,15
11,223,77,120,47,1,5
12,218,80,123,38,2,0
13,219,84,151,48,2,15
14,267,91,151,52,4,5
15,240,94,115,51,3,20
16,230,99,132,35,6,25
17,236,103,156,43,4,25
18,217,107,132,45,6,10
19,228,132,152,33,3,15
20,247,116,152,46,5,10
21,242,144,158,38,4,40
22,250,131,131,49,6,30
23,237,153,149,48,8,20
24,276,139,161,44,7,35
25,245,128,145,36,8,35
26,260,130,158,42,5,25
27,241,137,178,44,10,30
