Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,70,157,41,1,20
4,237,71,139,41,5,30
5,208,80,159,44,0,5
6,234,66,114,45,5,5
7,231,69,151,32,6,15
8,227,89,129,40,2,20
9,255,73,138,42,3,20
10,252,74,146,37,5,25
11,272,95,155,40,2,30
12,237,101,136,41,1,10
13,221,83,156,47,6,5
14,234,99,157,44,10,15
15,257,107,146,43,6,35
16,275,100,164,37,3,35
17,254,106,133,48,4,10
18,257,88,173,39,5,35
19,221,119,180,50,9,20
20,257,124,153,51,9,50
21,282,145,168,51,9,30
22,270,141,167,42,9,55
23,260,131,165,49,6,45
24,266,126,162,45,7,5
25,282,136,153,54,9,25
26,257,140,162,64,8,45
27,281,138,168,59,11,40
