Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,185,62,140,41,0,5
4,230,70,145,46,1,5
5,206,73,142,40,1,10
6,216,71,131,46,5,10
7,249,74,120,51,2,25
8,234,65,147,43,5,15
9,245,82,139,46,1,15
10,233,75,143,40,5,5
11,229,95,140,36,4,20
12,255,88,143,46,5,20
13,246,105,146,42,3,20
14,237,67,136,41,5,25
15,255,111,151,54,4,20
16,256,105,151,39,9,15
17,239,99,167,48,7,50
18,245,105,148,45,7,35
19,272,107,144,57,5,30
20,233,120,162,49,4,35
21,254,137,170,51,7,25
22,285,114,151,38,7,30
23,274,123,145,48,9,30
24,258,145,179,45,7,55
25,291,152,187,49,10,25
26,304,137,176,57,7,35
27,264,148,187,51,5,30
