Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,185,74,140,43,0,15
4,220,49,133,44,3,5
5,206,80,118,39,2,10
6,216,80,141,41,1,15
7,216,65,126,46,1,15
8,240,72,143,56,7,5
9,225,79,135,45,2,20
10,225,81,128,35,4,15
11,244,92,143,44,1,15
12,200,90,156,49,3,5
13,206,78,170,49,1,15
14,250,91,162,56,3,10
15,226,83,157,38,0,10
16,238,105,142,50,5,5
17,234,110,131,44,4,25
18,220,106,145,45,4,15
19,235,108,152,66,7,25
20,217,122,141,56,5,15
21,242,122,148,52,1,20
22,229,106,153,57,6,20
23,250,124,135,54,5,25
24,256,127,153,57,7,15
25,238,119,149,54,5,25
26,216,127,155,46,9,10
27,221,132,175,47,10,25
