Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,200,68,167,30,2,25
4,261,66,164,37,2,30
5,204,63,144,42,5,20
6,221,60,144,45,2,15
7,258,73,145,41,3,20
8,224,68,170,35,4,5
9,249,78,156,42,3,30
10,254,95,161,51,4,5
11,241,99,165,51,2,10
12,267,91,191,34,4,15
13,263,101,175,39,2,25
14,243,99,181,41,5,20
15,251,116,171,51,2,10
16,249,107,168,41,6,20
17,236,101,181,47,4,15
18,293,112,177,61,10,10
19,266,124,188,47,3,50
20,289,111,212,49,4,30
21,253,129,173,54,8,15
22,258,140,183,47,11,15
23,250,133,190,52,11,35
24,310,142,197,56,7,60
25,283,128,177,64,7,60
26,248,151,197,63,14,45
27,259,142,176,52,14,55
