Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,201,69,146,38,2,20
4,201,59,134,41,2,20
5,208,79,132,41,0,20
6,247,66,153,48,4,0
7,223,71,144,44,3,20
8,227,77,136,34,2,15
9,203,68,127,53,2,20
10,247,73,151,50,4,5
11,226,85,148,44,6,15
12,269,92,136,38,5,25
13,225,69,150,50,1,35
14,260,92,149,40,7,5
15,212,88,132,50,4,20
16,231,99,127,42,6,25
17,232,89,157,50,2,25
18,273,113,140,41,7,15
19,252,110,147,43,4,30
20,222,150,155,37,4,15
21,239,129,135,45,5,40
22,255,131,163,40,8,10
23,214,132,161,54,2,35
24,253,128,158,48,9,10
25,217,154,138,45,6,30
26,269,145,157,53,4,35
27,262,138,157,64,7,30
