Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,216,54,126,53,2,15
4,195,69,142,49,1,10
5,244,88,127,48,1,10
6,205,59,138,31,2,15
7,243,66,150,44,2,15
8,264,55,158,54,2,0
9,245,95,134,49,3,5
10,225,89,145,35,2,25
11,257,77,122,45,1,10
12,243,87,154,41,4,5
13,237,86,151,36,4,5
14,254,82,149,40,7,35
15,261,96,178,25,4,35
16,254,99,135,48,4,35
17,271,109,164,43,6,10
18,276,118,157,39,10,10
19,260,98,148,50,4,40
20,240,98,159,44,5,30
21,272,141,187,63,8,20
22,253,120,154,52,9,35
23,296,129,159,48,13,45
24,281,143,174,57,8,60
25,286,113,172,41,10,45
26,264,131,167,53,7,45
27,272,131,151,48,8,40
