Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,219,80,136,38,1,30
4,213,59,124,38,3,15
5,199,77,115,42,3,5
6,208,61,140,41,2,5
7,223,69,137,51,2,5
8,226,66,122,40,4,20
9,225,82,125,55,1,10
10,219,66,152,39,4,15
11,235,83,133,55,1,10
12,238,86,137,44,3,20
13,228,88,141,49,5,15
14,235,84,145,39,4,20
15,252,99,136,52,5,30
16,228,103,129,45,7,20
17,225,118,141,33,4,25
18,234,115,160,38,2,25
19,270,114,151,43,7,5
20,254,115,155,49,11,25
21,258,133,150,55,5,40
22,258,143,154,51,4,45
23,236,112,147,42,7,30
24,244,108,135,51,6,15
25,227,135,180,50,6,30
26,228,137,165,51,2,40
27,269,148,147,47,6,25
