Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,210,72,129,37,2,0
4,192,88,100,42,1,5
5,229,65,120,39,4,15
6,236,86,119,38,5,20
7,238,62,121,45,3,20
8,230,82,126,34,2,20
9,246,84,140,32,5,10
10,235,79,113,41,2,10
11,258,92,128,40,3,25
12,256,80,130,58,5,15
13,257,83,155,41,3,15
14,263,110,154,49,5,20
15,238,110,121,41,5,20
16,275,112,132,41,8,15
17,233,124,126,53,4,10
18,236,132,149,42,9,35
19,259,134,163,43,8,50
20,246,120,140,50,7,35
21,272,116,143,50,8,35
22,271,158,148,51,9,35
23,272,127,154,46,7,40
24,264,139,145,45,12,25
25,263,130,125,49,5,55
26,262,136,148,53,17,55
27,281,149,152,38,9,60
