Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,249,68,129,40,2,25
4,215,66,144,42,1,10
5,234,78,137,37,1,5
6,222,70,154,44,1,5
7,233,65,134,48,3,5
8,256,76,144,48,1,10
9,229,92,120,47,5,10
10,231,83,146,39,3,15
11,241,89,140,43,7,25
12,247,99,141,58,4,15
13,235,88,142,37,3,35
14,270,89,143,48,5,15
15,274,100,152,38,4,15
16,255,106,162,41,8,25
17,235,113,176,57,5,20
18,267,97,159,43,5,30
19,255,113,158,47,5,30
20,267,110,151,39,7,40
21,251,127,157,41,13,20
22,272,127,168,47,9,50
23,265,133,160,39,9,40
24,282,134,169,51,10,50
25,281,148,174,57,13,45
26,218,142,156,45,6,40
27,239,154,151,62,10,40
