Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,225,57,163,37,1,20
4,187,60,149,36,1,15
5,204,74,139,34,0,15
6,217,66,132,49,1,0
7,269,75,127,43,3,0
8,240,83,147,33,1,20
9,228,71,147,42,4,5
10,248,104,148,38,6,10
11,257,98,163,41,6,25
12,239,91,130,45,3,30
13,263,91,141,39,3,20
14,291,100,149,49,6,5
15,243,112,152,46,3,40
16,282,103,150,52,5,20
17,291,106,159,48,6,20
18,289,146,150,42,5,20
19,286,123,162,56,7,30
20,248,115,160,60,6,25
21,239,116,167,47,11,20
22,273,130,149,54,4,45
23,279,131,166,55,12,15
24,293,142,191,47,14,50
25,257,148,162,59,10,50
26,266,158,164,56,9,45
27,247,128,167,55,10,75
