Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,220,62,151,46,1,10
4,242,79,142,41,1,10
5,198,68,141,38,3,0
6,256,78,148,42,2,5
7,265,84,126,47,4,25
8,253,76,143,43,0,20
9,233,77,153,43,3,15
10,258,95,163,38,2,10
11,206,88,121,43,7,15
12,252,73,155,51,10,25
13,253,91,156,46,8,35
14,234,78,143,56,5,35
15,272,83,161,36,3,35
16,287,113,164,46,5,30
17,283,103,151,63,8,20
18,299,139,159,43,6,30
19,267,132,161,34,6,15
20,248,124,155,59,13,30
21,255,143,175,48,6,45
22,282,139,164,50,6,40
23,257,127,169,40,6,45
24,289,117,172,45,11,30
25,267,168,178,55,14,60
26,251,116,174,55,12,55
27,257,160,173,50,10,35
