Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,200,63,144,39,2,10
4,225,75,149,46,4,25
5,223,57,136,36,4,10
6,202,71,139,31,1,15
7,226,51,128,39,4,15
8,215,59,154,49,4,10
9,271,80,144,41,4,25
10,253,97,131,43,2,15
11,252,83,134,45,6,15
12,250,93,129,36,2,20
13,263,97,142,48,9,20
14,240,105,152,46,9,20
15,273,93,166,38,7,40
16,266,111,135,39,6,30
17,250,115,151,45,4,45
18,266,98,146,56,6,20
19,270,119,175,48,10,30
20,255,112,158,48,7,40
21,249,129,156,40,10,45
22,294,132,160,63,8,55
23,270,139,157,37,12,45
24,291,127,169,45,10,55
25,267,157,175,49,7,35
26,256,142,194,39,12,40
27,267,148,165,36,8,65
